Keuwl Accelerometer Data File
2016-06-30 22-03-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.9649456,1.492097,4.155359,9.513018,10.487653,24.896694,70.247917
0.9674073,1.458567,4.114644,9.532178,10.484280,24.606665,70.481499
0.9698692,1.604663,4.052373,9.635164,10.575115,24.339867,68.397369
0.9723889,1.583108,4.059558,9.774076,10.701345,24.027496,68.695686
0.9749733,1.511257,3.982918,10.035132,10.901899,23.001596,69.221512
0.9775438,1.487307,4.076324,10.171648,11.058522,23.102880,69.954750
0.9800744,1.590293,3.992498,10.387200,11.241130,22.476675,68.281601
0.9826109,1.583108,3.863167,10.715318,11.499927,21.287144,67.716408
0.9851508,1.676514,3.791316,11.064991,11.816040,20.538248,66.145065
0.9876791,1.683699,3.717071,11.275752,11.991415,19.894852,65.631187
0.9902050,1.719624,3.707490,11.627820,12.325129,19.365273,65.116982
0.9927254,1.674119,3.690725,11.896063,12.567436,18.812607,65.600883
0.9952004,1.551973,3.654800,12.109220,12.743602,18.154539,66.992004
0.9977201,1.619033,3.530259,12.274476,12.874268,17.558092,65.363052
1.0002398,1.494492,3.578159,12.533137,13.119308,17.191942,67.331139
1.0027442,1.341211,3.453618,12.710369,13.239328,16.250717,68.776344
1.0052500,1.214275,3.348238,12.942686,13.423795,15.386051,70.066269
1.0077573,1.113684,3.376978,13.218113,13.688052,15.056992,71.748100
1.0102612,1.008303,3.147056,13.354630,13.757426,13.898807,72.234764
1.0128332,0.888552,3.106340,13.495935,13.877289,13.463220,74.037102
1.0154067,0.816702,3.032095,13.733043,14.087479,12.879671,74.925018
1.0179415,0.694556,2.950664,13.857584,14.185255,12.338937,76.754295
1.0204533,0.629890,2.754272,13.948594,14.231868,11.450725,77.118233
1.0229832,0.462239,2.723137,14.192886,14.459155,11.012723,80.366158
1.0255100,0.407153,2.617756,14.259947,14.503948,10.524502,81.159325
1.0280401,0.256267,2.507586,14.288687,14.509315,10.004510,84.164818
1.0305573,0.390388,2.406995,14.322217,14.528315,9.662309,80.787476
1.0330728,0.246687,2.404600,14.310243,14.512960,9.587654,84.142540
1.0355860,0.203577,2.375859,14.362933,14.559533,9.426398,85.102547
1.0381092,0.165256,2.495610,14.283897,14.501210,9.931670,86.211472
1.0406821,0.143701,2.385440,14.372513,14.569835,9.440380,86.552612
1.0432266,0.153281,2.373464,14.362933,14.558526,9.402493,86.304901
1.0457568,0.265847,2.383044,14.300662,14.500294,9.518389,83.634529
1.0482899,0.277822,2.299219,14.123431,14.312055,9.312428,83.110161
1.0508263,0.407153,2.366279,14.099481,14.302461,9.664384,80.237015
1.0533520,0.371228,2.349514,13.819263,14.022484,9.766399,81.021378
1.0559046,0.474214,2.330354,13.766573,13.970467,9.800846,78.497688
1.0584233,0.598755,2.318379,13.598922,13.808116,9.986074,75.518967
1.0609384,0.857417,2.423760,13.175003,13.423505,11.041843,70.518517
1.0634545,0.787961,2.363884,13.189373,13.422682,10.698292,71.565048
1.0659723,0.831072,2.347119,13.301939,13.532968,10.602147,70.501884
1.0684830,0.895737,2.315984,13.239669,13.470522,10.622712,68.855362
1.0710045,0.749641,2.366279,12.976216,13.211489,10.829128,72.421715
1.0735235,0.696951,2.339934,12.791800,13.022717,10.805856,73.413803
1.0760587,0.787961,2.375859,12.557088,12.804142,11.273512,71.651733
1.0785744,0.795147,2.406995,12.240946,12.500666,11.699808,71.719116
1.0810852,0.859812,2.423760,11.893667,12.168533,12.201124,70.468208
1.0836061,0.934058,2.313589,11.503280,11.770752,12.237719,68.014755
1.0861408,1.049019,2.265689,11.151212,11.427305,12.620372,65.155762
1.0886772,1.032254,2.296824,10.856624,11.144830,13.058487,65.799583
1.0911969,1.099314,2.241738,10.387200,10.683062,13.515779,63.877380
1.0937126,1.142424,2.224973,10.111773,10.416505,13.893133,62.821529
1.0961983,1.113684,2.275269,9.709410,10.034430,14.622632,63.919464
1.0987184,1.180745,2.181863,9.242381,9.569551,15.025303,61.579365
1.1012344,1.264570,2.179468,8.911868,9.261243,15.787868,59.876846
1.1037610,1.319656,2.174678,8.713081,9.076812,16.275034,58.749443
1.1062868,1.432222,2.236948,8.365804,8.777349,17.614752,57.370312
1.1088138,1.489702,2.287244,8.152647,8.597462,18.511112,56.923447
1.1113228,1.563948,2.198628,7.922725,8.369555,18.806561,54.574654
1.1138436,1.549578,2.162703,7.604187,8.056187,19.283838,54.378380
1.1163542,1.662144,2.162703,7.388636,7.876036,20.262465,52.455948
1.1188778,1.652564,2.124382,7.180269,7.668130,20.548077,52.120544
1.1213998,1.722019,2.059717,6.962322,7.462018,21.087067,50.102810
1.1239084,1.848955,2.157913,6.770720,7.342879,22.767946,49.409184
1.1264261,1.927991,2.042952,6.583909,7.158118,23.105753,46.658283
1.1289440,2.081272,2.009422,6.454578,7.073263,24.142378,43.993736
1.1314629,2.009422,2.069297,6.246211,6.880037,24.786732,45.841038
1.1339825,2.066902,2.126777,6.061795,6.748379,26.069799,45.817989
1.1365366,2.136358,2.239343,5.934859,6.693372,27.541407,46.348259
1.1390423,2.143543,2.239343,5.997129,6.750925,27.334391,46.252167
1.1415781,2.263294,2.323169,5.874983,6.710815,28.901720,45.747944
1.1440969,2.308799,2.256109,5.680986,6.534079,29.606424,44.338692
1.1466134,2.375859,2.332749,5.716912,6.615852,30.217260,44.475437
1.1491237,2.399810,2.471660,5.587581,6.564240,31.655914,45.845013
1.1516631,2.373464,2.416575,5.513335,6.470706,31.565159,45.515648
1.1542115,2.428550,2.428550,5.520520,6.501681,31.887035,45.000000
1.1567304,2.349514,2.538721,5.594766,6.577744,31.727381,47.216614
1.1592568,2.454895,2.569856,5.625901,6.654429,32.281208,46.310638
1.1617838,2.366279,2.591411,5.616321,6.622519,31.998255,47.600052
1.1643047,2.421365,2.629732,5.558841,6.609025,32.743694,47.362217
1.1668073,2.397415,2.653682,5.692962,6.723053,32.136604,47.904408
1.1693298,2.347119,2.612967,5.781578,6.764851,31.278940,48.067963
1.1718495,2.205813,2.677632,5.793552,6.752820,30.913300,50.518559
1.1743675,2.150728,2.711162,5.860613,6.806087,30.561476,51.575516
1.1768819,2.114802,2.727927,6.054610,6.969381,29.686966,52.215675
1.1794066,2.129173,2.617756,6.186336,7.046756,28.610128,50.876549
1.1819209,2.100432,2.658472,6.179151,7.047070,28.736536,51.688087
1.1844411,2.074087,2.692002,6.411468,7.256420,27.925415,52.387093
1.1869653,1.853745,2.651287,6.622229,7.370184,26.036303,55.039257
1.1894946,1.774710,2.632127,6.868917,7.567014,24.804476,56.010208
1.1920133,1.664539,2.632127,6.849756,7.524489,24.449228,57.691025
1.1945332,1.628613,2.653682,7.043753,7.701225,23.847101,58.461796
1.1970440,1.472937,2.653682,7.180269,7.795372,22.913490,60.967354
1.1995512,1.360371,2.634521,7.278465,7.859221,22.164413,62.689812
1.2020628,1.372346,2.596201,7.386240,7.948594,21.681610,62.139168
1.2045915,1.269360,2.646497,7.537127,8.088480,21.277349,64.375854
1.2071198,1.207090,2.632127,7.580237,8.114502,20.907267,65.363869
1.2096268,1.187930,2.548301,7.800579,8.291806,19.820837,65.006699
1.2121335,1.171165,2.600991,7.800579,8.305770,20.086382,65.759094
1.2146606,1.089734,2.605781,7.800579,8.296183,19.904524,67.305389
1.2171749,1.041834,2.545906,7.961045,8.422903,19.061880,67.744682
1.2197024,1.125659,2.512376,7.843689,8.312798,19.340343,65.865440
1.2222170,1.089734,2.541116,7.973021,8.438829,19.125751,66.788376
1.2247373,1.049019,2.569856,8.147857,8.607680,18.812332,67.794655
1.2272490,1.161584,2.593806,8.145462,8.627030,19.234337,65.875732
1.2297692,1.099314,2.653682,8.135881,8.628040,19.445560,67.497734
1.2322896,0.979563,2.756668,8.025711,8.542295,20.027830,70.437675
1.2347946,0.953218,2.711162,7.996971,8.497680,19.766783,70.628830
1.2373340,0.993933,2.821333,8.099957,8.634646,20.269051,70.593048
1.2398552,0.845442,2.720742,8.078402,8.566083,19.426603,72.737915
1.2423686,0.890947,2.773433,8.155042,8.659701,19.657007,72.190720
1.2448909,0.907712,2.703977,8.064031,8.553597,19.478821,71.443336
1.2474067,0.807122,2.749483,8.059241,8.553506,19.573078,73.640190
1.2498975,0.871787,2.816543,8.092772,8.613123,20.017817,72.801460
1.2524220,1.010698,2.835703,7.932305,8.484349,20.782551,70.382973
1.2549380,0.958008,2.802173,7.910750,8.446888,20.523523,71.125450
1.2574730,1.001118,2.945874,7.771839,8.371493,21.817945,71.230316
1.2599875,1.034649,2.917134,7.891590,8.476871,21.415752,70.471428
1.2625122,0.989143,2.977009,7.695198,8.310058,22.178820,71.620384
1.2650328,1.058599,2.991379,7.721543,8.348126,22.340199,70.511986
1.2675523,0.955613,2.974614,7.747889,8.354119,21.961815,72.190071
1.2700657,1.008303,3.168611,7.604187,8.299424,23.618883,72.348091
1.2725857,1.089734,3.142266,7.549102,8.249260,23.776556,70.873520
1.2751186,1.075364,3.147056,7.599397,8.295252,23.635559,71.134460
1.2776222,1.065784,3.130291,7.515572,8.210873,23.748867,71.197609
1.2801406,1.096919,3.206931,7.470066,8.203019,24.404890,71.116936
1.2826768,1.125659,3.163821,7.398216,8.124682,24.413649,70.414894
1.2851803,1.046624,3.233277,7.321575,8.071862,24.899313,72.063042
1.2877024,1.154400,3.276387,7.395821,8.171017,25.159399,70.590645
1.2902241,1.111289,3.355422,7.259305,8.074115,25.962128,71.675545
1.2927536,0.972378,3.302732,7.127578,7.915550,25.782358,73.594711
1.2952868,1.020278,3.278782,7.220984,7.995873,25.432898,72.715111
1.2978064,0.998723,3.329077,7.244935,8.035501,25.628731,73.300758
1.3003372,1.089734,3.374583,7.338340,8.150249,25.791637,72.103485
1.3028638,0.996328,3.405718,7.319180,8.134002,25.864899,73.693390
1.3053896,1.010698,3.487149,7.276070,8.131599,26.518600,73.836555
1.3079175,1.058599,3.477569,7.371871,8.219403,26.248238,73.069344
1.3104398,1.008303,3.525469,7.436536,8.291422,26.247103,74.039185
1.3129671,1.125659,3.503914,7.465276,8.323153,26.242723,72.189987
1.3154778,1.113684,3.515889,7.527547,8.382465,26.102148,72.424011
1.3179830,1.168770,3.590134,7.630533,8.513526,26.326229,71.967323
1.3205168,1.163980,3.587739,7.604187,8.488250,26.382349,72.025246
1.3230411,1.065784,3.647615,7.613768,8.509433,26.524376,73.712349
1.3255447,1.058599,3.630850,7.731123,8.606624,26.067631,73.745598
1.3280646,1.135239,3.666775,7.728728,8.629440,26.411386,72.797394
1.3305839,1.068179,3.697910,7.632927,8.548516,26.760685,73.888107
1.3331057,1.039438,3.707490,7.779024,8.679811,26.334391,74.338539
1.3356177,0.989143,3.714675,7.855664,8.745781,26.074501,75.089279
1.3381270,0.984353,3.712281,7.786209,8.681879,26.254955,75.149139
1.3406370,0.965193,3.721860,7.896380,8.782747,25.962782,75.461708
1.3431549,1.058599,3.731441,7.984995,8.877186,25.908070,74.161522
1.3456587,1.063389,3.719465,8.042476,8.924496,25.687891,74.044861
1.3481218,1.108894,3.745811,8.131092,9.020831,25.661478,73.509361
1.3506327,1.053809,3.755391,8.155042,9.039811,25.561157,74.325233
1.3531426,1.027463,3.695515,8.286768,9.131432,24.837969,74.462486
1.3556585,1.101709,3.678750,8.437654,9.270435,24.471407,73.328140
1.3581870,0.972378,3.712281,8.430470,9.262794,24.474852,75.321960
1.3606890,1.058599,3.788921,8.552615,9.414021,24.701447,74.389999
1.3632152,1.025068,3.805686,8.610096,9.469306,24.596207,74.925049
1.3657422,1.175955,3.762576,8.689131,9.541533,24.402716,72.643898
1.3682681,0.986748,3.738626,8.622070,9.449396,24.154316,75.214890
1.3707904,1.029858,3.855982,8.840017,9.699232,24.298487,75.046432
1.3733130,1.111289,3.935017,8.962164,9.850873,24.524519,74.229774
1.3758316,1.216670,3.896697,9.089100,9.963748,24.186460,72.660011
1.3783594,1.166375,3.808081,9.187295,10.013406,23.436773,72.970734
1.3808706,1.324446,3.827241,9.247170,10.095152,23.651695,70.911430
1.3833901,1.300496,3.822451,9.208851,10.055116,23.675068,71.210381
1.3859264,1.448987,3.846401,9.244776,10.117324,23.970179,69.357986
1.3884218,1.470542,3.848797,9.184900,10.066684,24.160040,69.089226
1.3909413,1.403481,3.860772,9.194480,10.070441,24.074389,70.022598
1.3934549,1.539998,3.889512,9.158555,10.068715,24.549158,68.399605
1.3959846,1.463357,3.951782,9.204061,10.122882,24.600399,69.680260
1.3985115,1.453777,3.911067,9.170530,10.075145,24.465164,69.609474
1.4010504,1.475332,4.011658,9.108259,10.061332,25.139824,69.808434
1.4035717,1.420247,4.083508,9.208851,10.173253,25.149469,70.822296
1.4060982,1.405877,4.083508,9.108259,10.080274,25.368280,71.002357
1.4086251,1.281335,4.071533,9.280701,10.215215,24.698732,72.530907
1.4111379,1.348396,4.129014,9.371712,10.329371,24.866816,71.914719
1.4136633,1.319656,4.076324,9.352551,10.287280,24.613579,72.061325
1.4161719,1.324446,4.109854,9.381292,10.327328,24.715523,72.137894
1.4186807,1.408272,4.145779,9.407638,10.376626,24.957886,71.237991
1.4212015,1.374741,4.203259,9.429193,10.414748,25.126944,71.888863
1.4236993,1.372346,4.215235,9.625584,10.597330,24.728155,71.966400
1.4262030,1.353186,4.208049,9.572893,10.544149,24.785078,72.173721
1.4287455,1.348396,4.246370,9.560919,10.548033,24.985155,72.383224
1.4312797,1.343606,4.284690,9.699829,10.688804,24.841196,72.589462
1.4338136,1.298101,4.334986,9.611214,10.623210,25.212084,73.329803
1.4363358,1.274150,4.385281,9.793235,10.805628,24.999874,73.798691
1.4388524,1.132844,4.339776,9.687855,10.675744,24.842766,75.370117
1.4413679,1.300496,4.382886,9.877061,10.883810,24.837831,73.473259
1.4438725,1.180745,4.440366,9.905801,10.919519,24.883596,75.108986
1.4464054,1.228645,4.397256,9.896221,10.898652,24.766514,74.389008
1.4489248,1.171165,4.461922,9.968072,10.983753,24.833952,75.292778
1.4514514,1.125659,4.528982,9.972861,11.010756,25.077122,76.042206
1.4539533,1.125659,4.488267,10.047108,11.061466,24.728800,75.920601
1.4564909,1.180745,4.430786,10.001602,11.002639,24.629932,75.078224
1.4590087,1.231040,4.533772,9.994417,11.043502,25.176134,74.808929
1.4615244,1.123264,4.502637,9.968072,10.995359,24.964319,75.992447
1.4640641,1.125659,4.507427,9.953702,10.984543,25.020658,75.978081
1.4665995,1.108894,4.514612,9.984837,11.014007,24.966043,76.200012
1.4691180,1.077759,4.548142,10.128538,11.155019,24.772270,76.668701
1.4716358,1.123264,4.651128,10.145303,11.217035,25.250027,76.422836
1.4741545,0.979563,4.665498,10.068663,11.140215,25.336218,78.142471
1.4766582,1.039438,4.746929,9.984837,11.104536,25.951164,77.648842
1.4791688,0.946033,4.790039,9.994417,11.123302,26.036869,78.827866
1.4816747,0.969983,4.746929,10.003997,11.115492,25.841293,78.451218
1.4841943,1.010698,4.746929,10.047108,11.157922,25.783222,77.980286
1.4867190,0.866997,4.816384,10.078242,11.203580,25.900299,79.795471
1.4892294,0.869392,4.799619,10.095008,11.211662,25.788984,79.732895
1.4917430,0.914898,4.802014,10.018367,11.147379,26.009743,79.213074
1.4942687,0.857417,4.691844,10.078242,11.149867,25.325937,79.643684
1.4967893,0.773591,4.706213,10.023157,11.100025,25.446737,80.665390
1.4993225,0.711321,4.792434,10.133328,11.231997,25.553345,81.557465
1.5018539,0.797542,4.823570,10.121353,11.240315,25.782587,80.611504
1.5043684,0.785566,4.711004,10.154883,11.221957,25.188566,80.532951
1.5068797,0.821492,4.718189,10.042317,11.125838,25.496416,80.123146
1.5093865,0.725691,4.763694,10.102193,11.192574,25.500708,81.338280
1.5119073,0.728086,4.651128,10.066268,11.112734,25.064451,81.103142
1.5144126,0.761616,4.655918,10.109378,11.156036,25.017307,80.709824
1.5169511,0.675396,4.706213,10.073453,11.139078,25.266193,81.833160
1.5194741,0.756826,4.660708,10.205178,11.244583,24.829155,80.776566
1.5220088,0.704136,4.679868,10.147698,11.196998,25.002760,81.443428
1.5245432,0.730481,4.766089,10.123748,11.213362,25.467546,81.286293
1.5270634,0.773591,4.730164,10.217154,11.285527,25.131912,80.711830
1.5295830,0.821492,4.653523,10.315350,11.346214,24.612587,79.988655
1.5321026,0.778381,4.684659,10.382410,11.416932,24.579216,80.566177
1.5346223,0.740061,4.641548,10.377620,11.392394,24.366468,80.940857
1.5371418,0.799937,4.636758,10.356065,11.374863,24.434570,80.211647
1.5396603,0.821492,4.679868,10.588382,11.605596,24.167648,80.043884
1.5421799,0.740061,4.648733,10.674603,11.666429,23.796463,80.954628
1.5446995,0.761616,4.622388,10.585987,11.576254,23.871258,80.643623
1.5472193,0.787961,4.593647,10.736873,11.704824,23.465040,80.266617
1.5497389,0.773591,4.488267,10.849439,11.766619,22.772005,80.220665
1.5522585,0.665815,4.540957,10.921289,11.846441,22.793859,81.658478
1.5547782,0.792751,4.483477,10.851834,11.768276,22.761097,79.972816
1.5572977,0.742456,4.433181,10.942844,11.830054,22.331085,80.492508
1.5598174,0.804727,4.368516,11.208692,12.056794,21.618481,79.562523
1.5650481,0.823887,4.423601,11.232642,12.100384,21.830484,79.449661
1.5675683,0.752036,4.296665,11.290123,12.103461,21.124233,80.072205
1.5700885,0.811912,4.272715,11.426639,12.226339,20.837679,79.240791
1.5726087,0.823887,4.253555,11.503280,12.292150,20.638451,79.037910
1.5751288,0.778381,4.263135,11.524835,12.312676,20.607454,79.652672
1.5776490,0.804727,4.193679,11.529625,12.294990,20.322954,79.137535
1.5801692,0.862207,4.152964,11.493699,12.251352,20.255590,78.271301
1.5826894,0.874182,4.076324,11.606265,12.332315,19.758450,77.896049
1.5852096,0.716111,4.026028,11.651771,12.348501,19.338663,79.914261
1.5877297,0.754431,3.999683,11.560760,12.256337,19.395716,79.318214
1.5902499,0.811912,3.903882,11.548784,12.217771,19.048124,78.251366
1.5927701,0.811912,3.769761,11.390714,12.025749,18.702965,77.845596
1.5952902,0.804727,3.812871,11.347603,11.998070,18.952932,78.082321
1.5978104,0.639470,3.846401,11.256593,11.912792,19.105688,80.560822
1.6028657,0.589175,3.858377,11.256593,11.914071,19.123438,81.317993
1.6053859,0.464634,3.820056,11.285333,11.923399,18.828962,83.065170
1.6078230,0.404758,3.729046,11.100916,11.717505,18.669868,83.805252
1.6103425,0.421523,3.695515,11.026670,11.637095,18.640114,83.492767
1.6128688,0.349673,3.788921,10.875784,11.522190,19.282990,84.727211
1.6153854,0.361648,3.858377,10.688972,11.369784,19.928123,84.645279
1.6179141,0.292192,3.870352,10.348880,11.052796,20.558641,85.682640
1.6204343,0.210762,3.946992,10.147698,10.890315,21.281349,86.943420
1.6229553,0.292192,4.066743,9.723780,10.543987,22.748533,85.890404
1.6254535,0.208367,4.028423,9.431587,10.257994,23.155966,87.039063
1.6279880,0.203577,4.014053,9.098680,9.946860,23.832754,87.096672
1.6305035,0.122146,4.138594,8.753797,9.683586,25.313353,88.309471
1.6330318,0.186812,4.073928,8.442444,9.375854,25.783340,87.374519
1.6355530,0.059875,4.198470,8.006551,9.040774,27.673988,89.182945
1.6380742,0.059875,4.203259,7.740704,8.808489,28.504734,89.183876
1.6406022,-0.045505,4.208049,7.616162,8.701476,28.922764,90.619568
1.6431224,-0.131726,4.243975,7.479646,8.600801,29.582560,91.777794
1.6456370,-0.153281,4.284690,7.242539,8.416439,30.624645,92.048836
1.6481572,-0.239502,4.366121,7.259305,8.474543,31.062901,93.139793
1.6506906,-0.107776,4.279900,7.185059,8.363865,30.788832,91.442513
1.6532105,-0.253872,4.272715,7.182664,8.361292,30.791307,93.400345
1.6557165,-0.198787,4.263135,7.170689,8.344616,30.759771,92.669724
1.6583091,-0.323328,4.272715,7.194639,8.373976,30.776880,94.327477
1.6608149,-0.311353,4.265530,7.268885,8.433764,30.471771,94.174767
1.6633351,-0.222737,4.243975,7.347920,8.488397,30.043802,93.004303
1.6658543,-0.086221,4.152964,7.496411,8.570340,28.991409,91.189362
1.6683850,0.019160,4.023633,7.743098,8.726142,27.458511,89.727165
1.6709015,0.287402,3.966152,7.934700,8.875383,26.618183,85.855377
1.6734216,0.371228,3.810476,8.334668,9.171926,24.671608,84.435631
1.6759535,0.593965,3.738626,8.816068,9.594435,23.238115,80.972725
1.6784737,0.632285,3.525469,9.125025,9.802794,21.430796,79.832222
1.6809993,0.764011,3.221301,9.671089,10.222057,18.897400,76.657425
1.6835195,0.828677,3.142266,10.312955,10.812843,17.490074,75.226349
1.6860287,0.905317,2.878814,10.803933,11.217492,15.606366,72.542892
1.6885409,0.857417,2.692002,11.371553,11.717263,13.952560,72.333046
1.6910489,0.898132,2.600991,12.020603,12.331532,12.893667,70.950005
1.6935600,0.797542,2.486030,12.545113,12.813910,11.756310,72.213280
1.6960711,0.898132,2.351909,12.952266,13.194670,10.999557,69.099457
