Keuwl Accelerometer Data File
2016-06-30 22-22-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
19.1632557,-0.193997,5.266648,8.413704,9.928022,32.062420,92.109535
19.1657734,-0.179626,5.290598,8.411309,9.938452,32.184208,91.944557
19.1682777,-0.184417,5.321733,8.464000,9.999707,32.175091,91.984703
19.1707916,-0.186812,5.266648,8.516690,10.015313,31.748409,92.031471
19.1733170,-0.232317,5.367239,8.576566,10.120213,32.062569,92.478455
19.1758461,-0.208367,5.312153,8.617281,10.125212,31.671579,92.246246
19.1783657,-0.225132,5.360054,8.444839,10.004807,32.426697,92.405113
19.1808987,-0.189207,5.360054,8.650811,10.178532,31.798382,92.021667
19.1834297,-0.191602,5.422325,8.562195,10.136542,32.361694,92.023743
19.1859589,-0.208367,5.324129,8.677156,10.182475,31.551983,92.241203
19.1885033,-0.215552,5.350474,8.662786,10.184198,31.721861,92.306999
19.1910229,-0.138911,5.340894,8.806487,10.300420,31.244253,91.489868
19.1935406,-0.349673,5.307364,8.842413,10.318849,31.027658,93.769455
19.1960640,-0.172441,5.285809,8.787327,10.256053,31.041477,91.868523
19.1985817,-0.102986,5.309759,8.830438,10.304405,31.023325,91.111145
19.2010956,-0.150886,5.206773,8.868757,10.285335,30.427336,91.659897
19.2035999,-0.114961,5.216353,8.907078,10.322771,30.361078,91.262512
19.2061100,-0.134121,5.199588,8.873548,10.285599,30.377115,91.477592
19.2086220,-0.095801,5.194798,8.978929,10.373826,30.055941,91.056511
19.2111511,-0.122146,5.285809,8.926238,10.374604,30.639250,91.323769
19.2136631,-0.126936,5.266648,8.844808,10.294868,30.779036,91.380669
19.2161732,-0.162861,5.242698,8.851993,10.289324,30.648766,91.779289
19.2187004,-0.131726,5.235513,9.007668,10.419503,30.174252,91.441261
19.2212086,-0.117356,5.223538,8.811277,10.243912,30.666828,91.287033
19.2237301,-0.138911,5.197193,8.847202,10.261729,30.440571,91.531044
19.2262516,-0.122146,5.257068,8.698711,10.164609,31.153524,91.331009
19.2287617,-0.150886,5.257068,8.775352,10.230657,30.935049,91.644028
19.2312565,-0.136516,5.235513,8.753797,10.200891,30.891582,91.493652
19.2337627,-0.057480,5.233118,8.792117,10.231821,30.762869,90.629311
19.2362823,0.004790,5.252278,8.677156,10.142953,31.186508,89.947746
19.2387943,-0.026345,5.259463,8.811277,10.261641,30.833357,90.286995
19.2413158,-0.004790,5.211563,8.811277,10.237139,30.602837,90.052658
19.2438259,0.040715,5.266648,8.780142,10.238659,30.957617,89.557068
19.2463512,0.007185,5.252278,8.811277,10.257928,30.798597,89.921623
19.2488823,-0.050295,5.156477,8.653206,10.073220,30.792074,90.558838
19.2513885,-0.016765,5.201982,8.629255,10.075959,31.083010,90.184654
19.2538872,-0.035925,5.266648,8.660391,10.136136,31.305662,90.390823
19.2564030,-0.062271,5.146897,8.713081,10.119892,30.572577,90.693169
19.2589149,-0.110171,5.134922,8.614885,10.029746,30.802946,91.229103
19.2614422,-0.021555,5.156477,8.617281,10.042274,30.896019,90.239510
19.2639561,-0.081431,5.204378,8.444839,9.920055,31.647791,90.896408
19.2664757,-0.136516,5.134922,8.408914,9.853724,31.419424,91.522896
19.2690010,-0.079036,5.192402,8.416099,9.889287,31.675917,90.872055
19.2715111,-0.105381,5.321733,8.356223,9.907493,32.496464,91.134422
19.2740307,-0.033530,5.223538,8.303533,9.809950,32.173466,90.367783
19.2765236,-0.009580,5.249883,8.238868,9.769356,32.505711,90.104553
19.2790356,-0.095801,5.213958,8.210127,9.726290,32.422543,91.052628
19.2815495,-0.071851,5.276228,8.092772,9.661092,33.105495,90.780197
19.2840767,-0.102986,5.261858,8.080796,9.643497,33.075420,91.121262
19.2865868,-0.064666,5.228328,8.109536,9.649051,32.812428,90.708618
19.2891045,-0.043110,5.273833,8.040081,9.615513,33.263466,90.468346
19.2916203,-0.009580,5.360054,7.996971,9.627139,33.832432,90.102402
19.2941647,0.019160,5.278623,8.061636,9.636088,33.216274,89.792030
19.2966785,-0.038320,5.288203,8.056846,9.637392,33.280045,90.415176
19.2991982,-0.055085,5.398374,8.059241,9.700353,33.816994,90.584633
19.3016987,-0.074246,5.297783,8.135881,9.708995,33.073250,90.802917
19.3042030,-0.038320,5.242698,8.157437,9.696965,32.729118,90.418785
19.3066826,-0.237107,5.281018,8.181387,9.740661,32.868202,92.570740
19.3091736,-0.205972,5.292994,8.358619,9.895692,32.363136,92.228485
19.3117008,-0.196392,5.261858,8.301138,9.830291,32.387501,92.137497
19.3142185,-0.256267,5.302574,8.452024,9.980966,32.133148,92.766884
19.3167496,-0.316143,5.324129,8.461604,10.002252,32.223995,93.398186
19.3192673,-0.213157,5.240303,8.535850,10.018330,31.567585,92.329300
19.3217773,-0.234712,5.333709,8.667576,10.179902,31.631359,92.519699
19.3242970,-0.330513,5.400769,8.662786,10.213786,31.989365,93.501984
19.3268089,-0.270637,5.307364,8.784932,10.267248,31.170954,92.919144
19.3293629,-0.174836,5.292994,8.897498,10.354314,30.761534,91.891884
19.3318825,-0.217947,5.290598,9.002879,10.444605,30.462120,92.358971
19.3344040,-0.215552,5.273833,9.079519,10.502259,30.170910,92.340485
19.3369179,-0.122146,5.249883,8.988508,10.410066,30.294500,91.332825
19.3394299,-0.033530,5.158872,8.974138,10.351340,29.893394,90.372391
19.3419552,-0.131726,5.190008,8.993299,10.384264,29.997107,91.453896
19.3444691,-0.052690,5.245093,9.038804,10.450539,30.127256,90.575554
19.3470249,-0.124541,5.149292,9.022039,10.388836,29.722597,91.385490
19.3495693,-0.122146,5.168452,8.880733,10.275954,30.205717,91.353821
19.3520927,-0.098196,5.350474,8.923843,10.405393,30.949921,91.051414
19.3546200,-0.138911,5.216353,8.969349,10.376842,30.190060,91.525421
19.3571453,-0.143701,5.154082,8.844808,10.237961,30.240072,91.597054
19.3596725,-0.043110,5.225933,8.789722,10.226019,30.734474,90.472641
19.3622093,-0.069456,5.247488,8.705896,10.165313,31.081734,90.758324
19.3647404,-0.091011,5.252278,8.674761,10.141311,31.197317,90.992714
19.3672810,-0.045505,5.221143,8.586145,10.049094,31.304300,90.499352
19.3698120,-0.126936,5.261858,8.528665,10.022045,31.680443,91.381927
19.3723412,-0.114961,5.213958,8.485555,9.960081,31.574903,91.263092
19.3748722,-0.122146,5.300179,8.492740,10.011665,31.974440,91.320183
19.3774052,-0.098196,5.252278,8.516690,10.006501,31.666773,91.071068
19.3799419,-0.131726,5.230723,8.437654,9.928335,31.804001,91.442581
19.3824730,-0.186812,5.285809,8.444839,9.964436,32.059429,92.024109
19.3850079,-0.131726,5.336104,8.478370,10.018688,32.193298,91.414108
19.3875313,-0.114961,5.333709,8.483160,10.021261,32.165253,91.234741
19.3900433,-0.117356,5.292994,8.559800,10.064777,31.737076,91.270149
19.3925667,-0.170046,5.240303,8.571775,10.048136,31.452700,91.858582
19.3950844,-0.215552,5.259463,8.566985,10.054932,31.568132,92.346870
19.3975983,-0.220342,5.343289,8.636441,10.158120,31.766493,92.361374
19.4001160,-0.124541,5.283413,8.595725,10.090414,31.584307,91.350334
19.4026279,-0.138911,5.285809,8.590936,10.087777,31.611877,91.505386
19.4051399,-0.143701,5.273833,8.626861,10.112206,31.448040,91.560806
19.4076462,-0.146096,5.180428,8.646021,10.080270,30.938770,91.615402
19.4101563,-0.102986,5.348079,8.648416,10.168955,31.736914,91.103188
19.4126816,0.014370,5.266648,8.672366,10.146317,31.270027,89.843666
19.4152050,-0.067061,5.269043,8.581355,10.070103,31.552433,90.729179
19.4177322,-0.002395,5.218748,8.705896,10.150270,30.940577,90.026291
19.4202480,-0.091011,5.146897,8.569380,9.996655,30.993607,91.013039
19.4227715,-0.052690,5.182823,8.516690,9.969876,31.323870,90.582466
19.4252930,0.035925,5.158872,8.471185,9.918479,31.341640,89.601013
19.4278088,-0.057480,5.185217,8.495134,9.952743,31.400408,90.635124
19.4303398,-0.091011,5.269043,8.466394,9.972508,31.899815,90.989555
19.4328575,-0.069456,5.252278,8.440049,9.941111,31.896429,90.757629
19.4353733,-0.167651,5.300179,8.372989,9.910951,32.347137,91.811737
19.4378948,-0.184417,5.254673,8.404124,9.913370,32.031513,92.010010
19.4404125,-0.174836,5.374424,8.380174,9.957024,32.686890,91.863243
19.4429340,-0.148491,5.340894,8.404124,9.958740,32.446339,91.592567
19.4454651,-0.131726,5.340894,8.444839,9.992888,32.318966,91.412842
19.4479809,-0.114961,5.407954,8.492740,10.069052,32.493778,91.217796
19.4505081,-0.215552,5.290598,8.475974,9.993950,31.993252,92.333076
19.4530296,-0.160466,5.319339,8.514295,10.040633,32.006947,91.727898
19.4555473,-0.189207,5.348079,8.528665,10.068559,32.106770,92.026192
19.4580574,-0.294587,5.422325,8.444839,10.040105,32.742405,93.109741
19.4605713,-0.225132,5.400769,8.593330,10.152061,32.171112,92.387001
19.4630890,-0.251477,5.400769,8.552615,10.118239,32.299435,92.665947
19.4656124,-0.234712,5.374424,8.646021,10.182985,31.889835,92.500633
19.4681339,-0.203577,5.360054,8.626861,10.158462,31.872086,92.175064
19.4706326,-0.282612,5.331314,8.650811,10.165594,31.680574,93.034401
19.4731560,-0.308958,5.369634,8.732242,10.255754,31.630480,93.293045
19.4756794,-0.239502,5.345684,8.744217,10.251586,31.464649,92.565300
19.4782066,-0.229922,5.352869,8.729847,10.242866,31.538857,92.459518
19.4807224,-0.134121,5.324129,8.813672,10.297823,31.143219,91.443047
19.4832363,-0.182021,5.316944,8.828042,10.307151,31.074509,91.960709
19.4857426,-0.155676,5.407954,8.789722,10.321309,31.612862,91.648895
19.4882641,-0.047900,5.230723,8.816068,10.251137,30.682432,90.524673
19.4907818,-0.095801,5.302574,8.847202,10.315011,30.940504,91.035042
19.4932919,-0.064666,5.304968,8.708291,10.197117,31.351068,90.698380
19.4958134,0.014370,5.259463,8.734636,10.195883,31.053865,89.843452
19.4983406,0.000000,5.297783,8.794512,10.266934,31.064610,90.000000
19.5008717,-0.016765,5.213958,8.780142,10.211588,30.703466,90.184227
19.5033894,0.002395,5.326524,8.710687,10.210187,31.445494,89.974236
19.5059109,-0.014370,5.252278,8.739427,10.196283,31.005390,90.156761
19.5084324,0.045505,5.158872,8.777747,10.181595,30.444649,89.494621
19.5109596,-0.011975,5.242698,8.751402,10.201620,30.924599,90.130875
19.5134773,0.016765,5.185217,8.749006,10.170146,30.653809,89.814751
19.5159969,0.100591,5.166058,8.825647,10.226941,30.347137,88.884506
19.5185108,0.074246,5.221143,8.820857,10.250530,30.624203,89.185295
19.5210400,0.088616,5.149292,8.806487,10.201827,30.319195,89.014076
19.5235596,0.112566,5.173243,8.851993,10.253432,30.308586,88.753487
19.5260620,0.074246,5.175637,8.813672,10.221231,30.425238,89.178139
19.5285702,0.023950,5.127737,8.770562,10.159578,30.313107,89.732391
19.5310917,0.035925,5.168452,8.705896,10.124565,30.697052,89.601753
19.5336170,0.069456,5.245093,8.698711,10.157923,31.091085,89.241333
19.5361347,0.074246,5.199588,8.729847,10.161272,30.781031,89.181923
19.5386543,0.016765,5.273833,8.638836,10.121417,31.403343,89.817863
19.5411739,-0.019160,5.221143,8.689131,10.137144,31.001074,90.210258
19.5436935,-0.050295,5.300179,8.655601,10.149573,31.481989,90.543686
19.5462132,-0.004790,5.324129,8.605306,10.119172,31.745211,90.051552
19.5487289,-0.047900,5.297783,8.650811,10.144227,31.484474,90.518028
19.5512409,-0.088616,5.271438,8.562195,10.055202,31.622744,90.963081
19.5537624,-0.059875,5.283413,8.559800,10.059236,31.686003,90.649292
19.5562840,0.016765,5.348079,8.602911,10.129773,31.867655,89.820389
19.5588055,-0.059875,5.369634,8.538245,10.086535,32.167065,90.638863
19.5613174,0.004790,5.343289,8.533455,10.068297,32.053070,89.948639
19.5638409,0.007185,5.300179,8.528665,10.041417,31.859097,89.922325
19.5663815,-0.023950,5.398374,8.566985,10.126019,32.216805,90.254196
19.5689144,-0.091011,5.357659,8.631651,10.159636,31.831549,90.973190
19.5714340,-0.091011,5.319339,8.578960,10.094663,31.804518,90.980202
19.5739594,-0.095801,5.259463,8.569380,10.055119,31.543793,91.043526
19.5764771,-0.095801,5.352869,8.545430,10.083985,32.067211,91.025322
19.5789909,-0.184417,5.405560,8.571775,10.135552,32.251518,91.953949
19.5815010,-0.088616,5.230723,8.459209,9.946182,31.734108,90.970581
19.5840073,-0.160466,5.324129,8.650811,10.159164,31.621767,91.726341
19.5865116,-0.062271,5.374424,8.502319,10.058715,32.299236,90.663826
19.5890388,-0.071851,5.343289,8.543036,10.076674,32.026485,90.770401
19.5915680,-0.055085,5.324129,8.602911,10.117285,31.753712,90.592781
19.5940762,-0.126936,5.233118,8.578960,10.049886,31.390450,91.389511
19.5966034,-0.074246,5.300179,8.691526,10.180375,31.377747,90.802551
19.5991306,-0.136516,5.372029,8.636441,10.171797,31.890682,91.455711
19.6016350,-0.155676,5.297783,8.693921,10.182093,31.367716,91.683159
19.6041546,-0.184417,5.326524,8.679551,10.185307,31.552179,91.982918
19.6066799,-0.237107,5.264253,8.629255,10.111015,31.410984,92.578911
19.6091900,-0.167651,5.319339,8.703502,10.201687,31.444775,91.805214
19.6117153,-0.217947,5.336104,8.634046,10.152253,31.738686,92.338875
19.6142349,-0.201182,5.419930,8.749006,10.293747,31.795498,92.125778
19.6167564,-0.323328,5.328918,8.679551,10.190021,31.595318,93.472115
19.6192799,-0.196392,5.393584,8.765772,10.294080,31.620953,92.085335
19.6217651,-0.143701,5.331314,8.756192,10.252534,31.344891,91.543983
19.6242733,-0.191602,5.352869,8.820857,10.319759,31.267416,92.049980
19.6268063,-0.153281,5.388794,8.813672,10.331670,31.452465,91.629311
19.6293278,-0.153281,5.326524,8.875943,10.352667,30.978762,91.648346
19.6318283,-0.114961,5.360054,8.746612,10.258977,31.506458,91.228676
19.6343365,-0.088616,5.352869,8.765772,10.271311,31.414064,90.948433
19.6368599,-0.193997,5.376819,8.631651,10.171195,31.936285,92.066345
19.6393566,-0.117356,5.345684,8.765772,10.267856,31.382483,91.257637
19.6418724,-0.102986,5.326524,8.612491,10.127066,31.740128,91.107651
19.6444168,-0.122146,5.316944,8.684341,10.183447,31.483566,91.316025
19.6469460,-0.107776,5.297783,8.619676,10.118149,31.580805,91.165443
19.6494770,-0.112566,5.204378,8.483160,9.953001,31.534893,91.239059
19.6520004,-0.102986,5.240303,8.581355,10.055398,31.415722,91.125870
19.6545162,-0.112566,5.350474,8.571775,10.105226,31.977972,91.205238
19.6570358,-0.093406,5.285809,8.483160,9.995624,31.930809,91.012367
19.6595440,-0.045505,5.237908,8.473579,9.961892,31.723076,90.497757
19.6620941,-0.064666,5.348079,8.396939,9.955637,32.495285,90.692749
19.6646137,-0.011975,5.338499,8.418494,9.968489,32.380459,90.128525
19.6671276,-0.062271,5.319339,8.353828,9.903822,32.488911,90.670700
19.6696358,-0.009580,5.316944,8.351434,9.900325,32.482925,90.103233
19.6721573,-0.055085,5.249883,8.286768,9.809936,32.356750,90.601166
19.6746883,-0.081431,5.328918,8.253238,9.824456,32.852417,90.875465
19.6772232,-0.086221,5.247488,8.293953,9.814949,32.324562,90.941338
19.6797543,-0.093406,5.316944,8.370594,9.916928,32.427433,91.006447
19.6822891,-0.165256,5.247488,8.327483,9.844309,32.229515,91.803787
19.6848068,-0.177231,5.252278,8.248447,9.780323,32.502106,91.932640
19.6873169,-0.160466,5.266648,8.301138,9.832204,32.405071,91.745171
19.6898365,-0.150886,5.221143,8.384964,9.878801,31.920393,91.655334
19.6923447,-0.167651,5.269043,8.332273,9.859903,32.320946,91.822433
19.6948643,-0.126936,5.314548,8.368198,9.913994,32.426559,91.368225
19.6973763,-0.165256,5.453460,8.401729,10.017813,32.999119,91.735703
19.6998940,-0.143701,5.364844,8.392149,9.961444,32.598858,91.534340
19.7024155,-0.241897,5.403164,8.492740,10.068730,32.490906,92.563393
19.7049408,-0.225132,5.302574,8.425679,9.957914,32.206913,92.431152
19.7074738,-0.340093,5.384004,8.521480,10.085573,32.336880,93.614418
19.7099876,-0.280217,5.345684,8.509504,10.053185,32.172520,93.000664
19.7125092,-0.270637,5.410349,8.655601,10.211001,32.040424,92.863670
19.7150211,-0.277822,5.343289,8.634046,10.157494,31.786448,92.976395
19.7175426,-0.167651,5.348079,8.662786,10.182039,31.702202,91.795517
19.7200680,-0.138911,5.312153,8.586145,10.097532,31.753382,91.497925
19.7225685,-0.158071,5.360054,8.667576,10.192254,31.743912,91.689201
19.7250957,-0.189207,5.343289,8.746612,10.251328,31.436649,92.028000
19.7276249,-0.253872,5.290598,8.646021,10.139456,31.492281,92.747261
19.7301445,-0.088616,5.245093,8.576566,10.053673,31.451967,90.967918
19.7326736,-0.102986,5.168452,8.653206,10.079756,30.854351,91.141518
19.7351894,-0.095801,5.257068,8.686736,10.154079,31.185843,91.043999
19.7377033,-0.138911,5.252278,8.545430,10.031455,31.585064,91.514992
19.7402153,-0.004790,5.194798,8.576566,10.027135,31.203163,90.052834
19.7427311,-0.102986,5.257068,8.511900,10.004989,31.704964,91.122276
19.7452412,-0.062271,5.233118,8.437654,9.928918,31.809418,90.681747
19.7477531,0.002395,5.261858,8.492740,9.990685,31.781170,89.973923
19.7502861,0.059875,5.288203,8.509504,10.018999,31.860397,89.351295
19.7528152,0.000000,5.245093,8.466394,9.959459,31.779005,90.000000
19.7553520,0.009580,5.218748,8.459209,9.939499,31.671762,89.894821
19.7578697,-0.028740,5.209167,8.365804,9.855097,31.909838,90.316109
19.7603893,-0.088616,5.283413,8.435259,9.953688,32.064541,90.960899
19.7629108,0.023950,5.199588,8.423284,9.898889,31.686790,89.736084
19.7654228,-0.098196,5.168452,8.459209,9.913666,31.428915,91.088432
19.7679234,0.009580,5.276228,8.365804,9.890670,32.239262,89.895966
19.7704315,-0.050295,5.182823,8.435259,9.900393,31.568752,90.555992
19.7729416,-0.011975,5.252278,8.404124,9.910392,32.003975,90.130630
19.7754631,0.000000,5.228328,8.408914,9.901780,31.871712,90.000000
19.7779865,-0.052690,5.336104,8.387359,9.941054,32.466103,90.565742
19.7805023,-0.057480,5.283413,8.497530,10.006287,31.873159,90.623322
19.7830238,-0.124541,5.223538,8.418494,9.908174,31.826220,91.365807
19.7855473,-0.170046,5.269043,8.535850,10.032570,31.699699,91.848450
19.7880840,-0.186812,5.360054,8.408914,9.973711,32.530231,91.996094
19.7906113,-0.158071,5.295388,8.440049,9.964966,32.116135,91.709816
19.7931309,-0.114961,5.261858,8.303533,9.831023,32.368168,91.251595
19.7956219,-0.160466,5.372029,8.392149,9.965571,32.635952,91.710960
19.7981453,-0.256267,5.321733,8.389753,9.938536,32.417530,92.756935
19.8006554,-0.213157,5.264253,8.353828,9.876450,32.238693,92.318718
19.8030987,-0.155676,5.343289,8.432864,9.984396,32.370434,91.668839
19.8056049,-0.126936,5.367239,8.461604,10.021084,32.394417,91.354805
19.8081322,-0.148491,5.324129,8.444839,9.984173,32.239819,91.597580
19.8106709,-0.107776,5.384004,8.507110,10.068269,32.334209,91.146782
19.8132038,-0.033530,5.422325,8.449629,10.039868,32.689739,90.354301
19.8157215,-0.055085,5.331314,8.495134,10.029618,32.112629,90.591988
19.8182335,-0.131726,5.324129,8.406519,9.951546,32.355370,91.417282
19.8207855,-0.004790,5.307364,8.509504,10.028948,31.951731,90.051712
19.8233166,-0.055085,5.288203,8.392149,9.919490,32.217945,90.596809
19.8258362,-0.021555,5.278623,8.466394,9.977182,31.942907,90.233963
19.8283653,0.083826,5.209167,8.401729,9.885924,31.802711,89.078079
19.8308849,-0.026345,5.230723,8.475974,9.960085,31.680035,90.288574
19.8333912,-0.026345,5.245093,8.511900,9.998206,31.641985,90.287788
19.8358364,0.043110,5.134922,8.487949,9.920411,31.173409,89.518982
19.8383732,-0.057480,5.204378,8.562195,10.019981,31.294132,90.632782
19.8408642,0.021555,5.283413,8.559800,10.059081,31.684580,89.766251
19.8433933,-0.057480,5.230723,8.466394,9.952065,31.710213,90.629601
19.8459778,0.105381,5.259463,8.502319,9.998124,31.745729,88.852150
19.8484993,-0.011975,5.367239,8.593330,10.131768,31.988218,90.127838
19.8510189,-0.031135,5.269043,8.588540,10.076052,31.529440,90.338562
19.8535385,-0.033530,5.297783,8.559800,10.066669,31.754477,90.362625
19.8560600,-0.016765,5.285809,8.641231,10.129704,31.454094,90.181725
19.8585682,-0.124541,5.281018,8.638836,10.125915,31.445004,91.350945
19.8610897,-0.162861,5.336104,8.684341,10.194034,31.580597,91.748161
19.8636150,0.016765,5.273833,8.545430,10.041811,31.681036,89.817863
19.8661366,-0.126936,5.304968,8.653206,10.150703,31.518272,91.370697
19.8686485,-0.148491,5.281018,8.629255,10.118066,31.476299,91.610611
19.8711700,-0.100591,5.285809,8.514295,10.022131,31.837311,91.090225
19.8737068,-0.079036,5.295388,8.571775,10.075849,31.709394,90.855095
19.8763027,-0.136516,5.273833,8.564590,10.059034,31.632160,91.482803
19.8788280,-0.160466,5.233118,8.531060,10.009508,31.537760,91.756348
19.8813705,-0.131726,5.257068,8.626861,10.103309,31.365440,91.435356
19.8838940,-0.217947,5.278623,8.610096,10.101738,31.533112,92.364319
19.8864250,-0.148491,5.264253,8.605306,10.088889,31.466141,91.615738
19.8889275,-0.174836,5.357659,8.729847,10.244282,31.551762,91.869072
19.8914356,-0.114961,5.398374,8.696317,10.236288,31.836412,91.219955
19.8939476,-0.184417,5.367239,8.794512,10.304596,31.410500,91.967888
19.8964691,-0.138911,5.348079,8.684341,10.199952,31.634636,91.487869
19.8990078,-0.141306,5.324129,8.782537,10.271284,31.233921,91.520317
19.9015388,-0.067061,5.419930,8.895103,10.416476,31.356575,90.708885
19.9040546,-0.098196,5.384004,8.717872,10.246874,31.703007,91.044868
19.9065762,-0.198787,5.395979,8.763377,10.293343,31.639708,92.109810
19.9090862,-0.213157,5.290598,8.739427,10.218289,31.210098,92.307182
19.9115906,-0.191602,5.331314,8.835227,10.320894,31.123798,92.058258
19.9140987,-0.177231,5.343289,8.837623,10.328878,31.171402,91.899750
19.9165859,-0.146096,5.292994,8.792117,10.263452,31.058241,91.581062
19.9190960,-0.258662,5.405560,8.804092,10.334361,31.578419,92.739578
19.9216099,-0.249082,5.384004,8.744217,10.271849,31.648865,92.648804
19.9241104,-0.160466,5.415139,8.801697,10.335344,31.612633,91.697342
19.9266071,-0.155676,5.350474,8.643626,10.166812,31.768686,91.666595
19.9291553,-0.148491,5.388794,8.806487,10.325472,31.472643,91.578415
19.9316883,-0.227527,5.384004,8.696317,10.230600,31.785074,92.419868
19.9342155,-0.189207,5.415139,8.727451,10.272679,31.834106,92.001114
19.9367237,-0.150886,5.271438,8.624466,10.109018,31.444519,91.639549
19.9392433,-0.189207,5.405560,8.657996,10.208662,31.994072,92.004662
19.9417515,-0.184417,5.439090,8.583751,10.163587,32.375263,91.941910
19.9442616,-0.193997,5.273833,8.576566,10.070175,31.605141,92.106659
19.9467430,-0.193997,5.352869,8.511900,10.057001,32.181450,92.075584
19.9492397,-0.172441,5.372029,8.605306,10.145921,31.988522,91.838554
19.9517460,-0.265847,5.367239,8.538245,10.088586,32.185581,92.835625
19.9542770,-0.146096,5.345684,8.593330,10.121413,31.894243,91.565491
19.9567966,-0.196392,5.338499,8.562195,10.092042,31.960791,92.106834
19.9593372,-0.182021,5.362449,8.662786,10.189841,31.773155,91.944084
19.9618607,-0.162861,5.364844,8.471185,10.028412,32.358215,91.738800
19.9643917,-0.191602,5.372029,8.559800,10.107699,32.128296,92.042679
19.9669323,-0.095801,5.326524,8.475974,10.011152,32.150501,91.030388
19.9694347,-0.114961,5.309759,8.576566,10.087826,31.767687,91.240311
19.9719448,-0.076641,5.398374,8.475974,10.049400,32.495800,90.813370
19.9744530,-0.124541,5.360054,8.466394,10.021254,32.344788,91.331032
19.9769669,-0.095801,5.300179,8.495134,10.013410,31.964550,91.035507
19.9794712,-0.052690,5.288203,8.432864,9.953947,32.092876,90.570862
19.9819756,-0.088616,5.261858,8.358619,9.877323,32.194607,90.964836
19.9845066,-0.043110,5.395979,8.361013,9.951131,32.837978,90.457748
19.9870625,-0.100591,5.281018,8.380174,9.905887,32.223003,91.091217
19.9896088,-0.040715,5.185217,8.310719,9.795722,31.961622,90.449890
19.9921551,0.009580,5.309759,8.337064,9.884344,32.492527,89.896622
19.9946747,-0.095801,5.307364,8.435259,9.966488,32.181816,91.034111
19.9971943,0.007185,5.297783,8.327483,9.869829,32.463749,89.922295
19.9996929,-0.016765,5.319339,8.377779,9.923851,32.412987,90.180580
20.0022068,-0.093406,5.281018,8.332273,9.865326,32.370689,91.013290
20.0047245,-0.134121,5.266648,8.308323,9.837875,32.379017,91.458786
20.0072308,-0.105381,5.235513,8.358619,9.863479,32.066647,91.153099
20.0097637,-0.136516,5.245093,8.334668,9.848671,32.191376,91.490921
20.0122814,-0.208367,5.352869,8.404124,9.966239,32.514084,92.229179
20.0147533,-0.234712,5.300179,8.325089,9.871883,32.508354,92.535614
20.0172882,-0.143701,5.326524,8.377779,9.928730,32.457302,91.545372
20.0198250,-0.189207,5.403164,8.459209,10.039333,32.583591,92.005547
20.0223675,-0.220342,5.326524,8.540640,10.067916,31.972466,92.368797
20.0248795,-0.114961,5.333709,8.533455,10.063872,32.012817,91.234741
20.0273876,-0.129331,5.324129,8.583751,10.101676,31.817106,91.391525
20.0298939,-0.136516,5.273833,8.602911,10.091681,31.518055,91.482803
20.0324135,-0.189207,5.357659,8.543036,10.085820,32.109447,92.022568
20.0349159,-0.213157,5.319339,8.622070,10.133158,31.692823,92.294731
20.0374336,-0.153281,5.338499,8.701106,10.209422,31.541403,91.644646
20.0399609,-0.057480,5.374424,8.693921,10.221154,31.725063,90.612762
20.0424786,-0.105381,5.245093,8.749006,10.201334,30.948095,91.150993
20.0450058,-0.091011,5.225933,8.796907,10.232509,30.716867,90.997719
20.0475254,-0.131726,5.297783,8.847202,10.312945,30.921349,91.424332
20.0500450,-0.122146,5.388794,8.897498,10.402860,31.207825,91.298485
20.0525646,-0.095801,5.197193,8.885523,10.294294,30.327847,91.056023
20.0550957,-0.009580,5.225933,8.851993,10.279506,30.556282,90.105034
20.0576115,0.021555,5.245093,8.902288,10.332580,30.506153,89.764542
20.0601292,-0.023950,5.269043,8.916658,10.357132,30.580002,90.260437
20.0626259,0.016765,5.182823,8.887918,10.288684,30.247931,89.814667
20.0651360,-0.007185,5.178032,8.895103,10.292469,30.204638,90.079506
20.0676613,0.004790,5.134922,8.840017,10.223177,30.151131,89.946556
20.0701904,0.064666,5.237908,8.832832,10.269313,30.670042,89.292679
20.0726967,0.076641,5.235513,8.830438,10.266114,30.666138,89.161331
20.0752201,0.069456,5.276228,8.842413,10.297169,30.826527,89.245811
20.0777359,-0.043110,5.247488,8.705896,10.165167,31.080370,90.470695
20.0802650,0.007185,5.259463,8.760982,10.218454,30.977600,89.921730
20.0827808,-0.002395,5.259463,8.586145,10.068954,31.489647,90.026093
20.0853004,-0.011975,5.257068,8.734636,10.194645,31.042311,90.130516
20.0878239,-0.057480,5.395979,8.686736,10.226401,31.848957,90.610321
20.0903416,-0.023950,5.201982,8.744217,10.174602,30.748911,90.263794
20.0928707,-0.172441,5.254673,8.648416,10.121088,31.296051,91.879585
20.0953789,-0.091011,5.249883,8.691526,10.154417,31.136759,90.993164
20.0978756,-0.107776,5.295388,8.629255,10.125058,31.540874,91.165970
20.1003819,0.000000,5.304968,8.602911,10.107065,31.659981,90.000000
20.1029129,-0.062271,5.292994,8.516690,10.027645,31.862099,90.674034
20.1054344,-0.091011,5.242698,8.576566,10.052445,31.440531,90.994530
20.1079369,-0.165256,5.230723,8.454419,9.943087,31.757734,91.809570
20.1104546,-0.095801,5.348079,8.377779,9.939734,32.556896,91.026237
