Keuwl Accelerometer Data File
2016-06-30 21-42-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
27.6885929,1.171165,2.787803,6.555169,7.218982,24.763279,67.212570
27.6911068,1.005908,2.639312,6.907237,7.462421,22.240601,69.136894
27.6936340,1.027463,2.646497,7.292835,7.825923,21.269932,68.782028
27.6961555,0.811912,2.627337,7.688013,8.165026,19.681631,72.827560
27.6986942,0.641865,2.500401,8.008945,8.414701,17.865355,75.602760
27.7012215,0.546064,2.488425,8.420889,8.797831,16.832544,77.623093
27.7037411,0.428709,2.490820,8.617281,8.980285,16.346401,80.234200
27.7062511,0.301772,2.560276,8.914263,9.279556,16.129841,83.277725
27.7087650,0.246687,2.560276,9.113050,9.469083,15.761563,84.496445
27.7112770,0.150886,2.639312,9.359736,9.725914,15.772133,86.728035
27.7137852,-0.002395,2.617756,9.510623,9.864309,15.389334,90.052422
27.7162914,-0.062271,2.759063,9.637559,10.024911,15.979335,91.292915
27.7188072,-0.196392,2.763853,9.651929,10.041772,16.017412,94.064445
27.7213211,-0.318538,2.866838,9.877061,10.289634,16.279835,96.340195
27.7238369,-0.380808,3.051255,9.862691,10.330917,17.316107,97.113945
27.7263470,-0.486189,2.991379,9.965676,10.416306,16.914892,99.231560
27.7288704,-0.567620,3.044070,10.073453,10.538644,17.087217,100.562485
27.7313881,-0.661025,3.046465,9.996812,10.471588,17.319307,102.242332
27.7338924,-0.785566,3.063230,9.927357,10.418873,17.669258,104.383553
27.7363968,-0.708926,3.075205,9.896221,10.387236,17.687263,102.981583
27.7389126,-0.730481,3.070415,9.659114,10.161670,18.094797,103.382423
27.7414246,-0.740061,3.034490,9.505833,10.005832,18.189503,103.705917
27.7439404,-0.720901,3.132686,9.338181,9.875984,18.995451,102.959419
27.7464523,-0.706531,3.091970,9.204061,9.735204,19.013647,102.871384
27.7489719,-0.684976,3.091970,9.045989,9.584331,19.294775,102.491211
27.7514992,-0.747246,3.065625,8.986114,9.524005,19.348200,103.698715
27.7540264,-0.617915,3.036885,8.686736,9.223008,19.634558,101.500977
27.7565403,-0.596360,3.046465,8.552615,9.098561,19.949045,101.075859
27.7590580,-0.541274,3.015330,8.504715,9.039656,19.809786,100.176643
27.7615852,-0.620310,3.058440,8.253238,8.823535,20.712591,101.465157
27.7640953,-0.457449,3.115921,8.145462,8.733085,21.138245,98.351936
27.7666130,-0.476609,3.180586,7.963440,8.588345,21.991701,98.522324
27.7691154,-0.399968,3.108736,7.929910,8.526880,21.566801,97.331367
27.7716351,-0.548459,3.051255,7.688013,8.289542,21.961531,100.190033
27.7741642,-0.397573,3.211721,7.599397,8.259786,23.066935,97.056641
27.7766857,-0.352068,3.235672,7.422166,8.104447,23.678419,96.209824
27.7791920,-0.349673,3.180586,7.422166,8.082509,23.321234,96.273888
27.7817116,-0.354463,3.206931,7.242539,7.928709,24.012377,96.307312
27.7842369,-0.241897,3.353028,7.209009,7.954315,25.000820,94.126335
27.7867641,-0.160466,3.223696,7.060518,7.763303,24.567316,92.849670
27.7892780,-0.213157,3.242857,7.094048,7.803017,24.612988,93.760712
27.7917957,-0.158071,3.228487,7.062913,7.767423,24.591282,92.803047
27.7943115,-0.143701,3.209326,7.070098,7.765739,24.436304,92.563774
27.7968197,-0.038320,3.273992,7.094048,7.813194,24.775408,90.670586
27.7993412,-0.074246,3.149451,7.000642,7.676819,24.227995,91.350449
27.8018494,0.000000,3.266807,7.067703,7.786170,24.807146,90.000000
27.8043709,0.045505,3.242857,7.084468,7.791526,24.597683,89.196053
27.8068867,0.100591,3.405718,7.096443,7.872010,25.646980,88.308212
27.8094158,0.059875,3.388953,7.201824,7.959577,25.203648,88.987816
27.8119392,0.102986,3.456013,7.201824,7.988799,25.645355,88.293144
27.8144531,0.033530,3.482358,7.429351,8.205071,25.114908,89.448341
27.8169727,0.174836,3.489544,7.462881,8.240272,25.087730,87.131714
27.8194981,0.244292,3.573369,7.393425,8.215314,25.847647,86.089081
27.8220158,0.196392,3.525469,7.393425,8.193305,25.528101,86.811546
27.8245316,0.380808,3.563789,7.580237,8.384844,25.305658,83.900810
27.8270473,0.385598,3.626060,7.680828,8.502477,25.396212,83.929932
27.8295631,0.368833,3.602109,7.834109,8.630440,24.806479,84.153656
27.8320789,0.450264,3.638035,7.951465,8.755789,24.750694,82.944633
27.8345814,0.421523,3.604505,8.157437,8.928266,23.983255,83.329926
27.8371124,0.536484,3.666775,8.107141,8.913966,24.565361,81.676140
27.8396358,0.558040,3.568579,8.303533,9.055099,23.508528,81.112305
27.8421631,0.663420,3.630850,8.341853,9.121936,23.867620,79.645271
27.8446884,0.639470,3.597320,8.356223,9.120093,23.617109,79.920227
27.8471947,0.764011,3.685935,8.528665,9.322443,23.815144,78.289703
27.8496838,0.819097,3.587739,8.478370,9.242594,23.463343,77.139542
27.8522072,0.869392,3.616480,8.466394,9.247411,23.717157,76.482742
27.8547230,0.761616,3.585344,8.646021,9.390869,22.973745,78.007217
27.8572407,0.840652,3.661985,8.595725,9.381008,23.610392,77.071083
27.8597584,0.886157,3.621270,8.650811,9.419947,23.313908,76.249428
27.8622742,0.783171,3.633245,8.655601,9.419832,23.238573,77.835617
27.8647900,0.871787,3.767366,8.653206,9.477923,24.078766,76.970802
27.8673077,0.948428,3.776946,8.612491,9.451975,24.330477,75.903931
27.8698139,0.936453,3.743416,8.574170,9.402473,24.229935,75.955132
27.8723278,0.871787,3.808081,8.677156,9.516015,24.238047,77.105431
27.8748569,0.955613,3.803291,8.595725,9.448000,24.523228,75.895859
27.8773766,0.895737,3.810476,8.650811,9.495189,24.345924,76.771523
27.8798828,0.996328,3.764971,8.782537,9.607323,23.914646,75.177528
27.8823948,0.838257,3.836822,8.842413,9.675337,23.948221,77.675842
27.8849010,0.955613,3.848797,8.907078,9.749998,23.999836,76.056076
27.8874302,0.977168,3.899092,8.871153,9.739360,24.376110,75.930634
27.8899632,0.960403,3.913462,8.899893,9.769629,24.359482,76.211540
27.8924770,1.027463,3.851192,8.950189,9.797614,24.005419,75.061928
27.8949833,0.941243,3.846401,9.043594,9.872555,23.647020,76.249519
27.8974857,1.101709,3.700305,9.045989,9.835443,23.112801,73.419907
27.8999996,1.020278,3.786526,9.160950,9.965026,23.174562,74.919815
27.9025135,1.077759,3.851192,9.371712,10.189319,23.109207,74.365685
27.9050312,1.099314,3.810476,9.381292,10.185129,22.915894,73.907265
27.9075489,1.029858,3.829636,9.407638,10.209328,22.857357,74.948219
27.9100666,1.089734,3.793711,9.580078,10.361354,22.392315,73.973419
27.9125767,1.008303,3.769761,9.568104,10.333266,22.187721,75.025543
27.9150925,1.029858,3.908672,9.678274,10.488438,22.667551,75.239159
27.9176083,1.041834,3.841611,9.728570,10.511350,22.251577,74.826523
27.9201279,0.969983,3.851192,9.824370,10.596735,22.010845,75.863197
27.9226322,1.120869,3.939807,9.728570,10.555734,22.833202,74.119026
27.9251633,1.072969,3.870352,9.898616,10.682391,22.084673,74.505150
27.9276714,1.032254,3.920647,9.891431,10.690062,22.287535,75.249542
27.9301910,0.974773,3.937412,9.934542,10.730728,22.210228,76.095039
27.9327011,0.943638,3.915857,9.903406,10.691204,22.132746,76.451263
27.9352169,1.008303,3.978128,9.759705,10.587446,22.806593,75.777229
27.9377365,0.962798,4.002078,9.987232,10.802241,22.399126,76.473145
27.9402428,1.005908,3.901487,9.987232,10.769320,21.970268,75.542473
27.9427490,1.082549,4.002078,9.853110,10.689823,22.819963,74.863899
27.9452515,1.075364,4.040398,9.960887,10.802800,22.770100,75.096069
27.9477673,1.056204,3.970942,9.908196,10.726430,22.524176,75.105156
27.9503231,1.106499,3.966152,10.001602,10.816041,22.376711,74.411667
27.9528503,1.020278,4.028423,9.836346,10.678148,22.902874,75.787560
27.9553680,1.092129,4.035608,9.869876,10.718831,22.957010,74.857155
27.9578838,1.041834,3.997288,9.769285,10.606728,22.920498,75.391701
27.9604092,1.111289,4.117039,9.740545,10.633118,23.643667,74.894463
27.9629383,1.140029,4.107459,9.668694,10.566670,23.791704,74.487953
27.9654408,1.106499,4.081113,9.695040,10.577033,23.564245,74.830269
27.9679508,1.140029,4.169729,9.623189,10.549506,24.189770,74.708687
27.9704647,1.123264,4.224814,9.613608,10.560883,24.452677,75.111046
27.9729862,1.152004,4.150569,9.508228,10.438426,24.371758,74.487823
27.9755001,1.039438,4.198470,9.479487,10.419609,24.525885,76.094566
27.9780178,1.173560,4.248765,9.364527,10.350054,25.206263,74.559212
27.9805412,1.022673,4.248765,9.448353,10.410054,24.821770,76.466408
27.9830246,1.032254,4.215235,9.410032,10.362551,24.758549,76.239838
27.9855442,1.013093,4.246370,9.249566,10.228024,25.266058,76.581291
27.9880600,1.005908,4.217629,9.383687,10.337013,24.800276,76.585510
27.9905758,1.049019,4.344565,9.189691,10.218909,25.936029,76.425446
27.9930897,1.037043,4.239185,9.280701,10.255610,25.184948,76.253548
27.9956055,1.123264,4.186494,9.239985,10.206164,25.131720,74.980896
27.9981213,0.958008,4.258345,9.283096,10.258029,25.182228,77.321152
28.0006390,1.084944,4.234395,9.299861,10.275924,25.174753,75.628738
28.0031528,1.140029,4.251160,9.223221,10.219581,25.510710,74.988251
28.0056820,1.149609,4.208049,9.220825,10.200632,25.318239,74.720047
28.0082264,1.111289,4.318221,9.283096,10.298441,25.656242,75.568153
28.0107422,1.137634,4.267925,9.345366,10.336598,25.297037,75.074585
28.0132751,1.123264,4.334986,9.362132,10.378022,25.562994,75.473236
28.0157871,1.116079,4.227210,9.342972,10.315331,25.077330,75.210106
28.0183029,1.171165,4.265530,9.338181,10.332861,25.346382,74.646927
28.0208015,1.161584,4.366121,9.398057,10.427645,25.675331,75.101845
28.0233498,1.120869,4.366121,9.426797,10.449108,25.556164,75.601974
28.0258770,1.123264,4.366121,9.424402,10.447205,25.564775,75.572487
28.0283947,1.262175,4.303850,9.405242,10.419923,25.495234,73.655350
28.0309124,1.295706,4.406836,9.419612,10.479893,25.995674,73.615517
28.0334301,1.254990,4.275110,9.438772,10.437529,25.269354,73.640007
28.0359478,1.290916,4.337380,9.443563,10.471877,25.604015,73.425644
28.0384655,1.391506,4.325406,9.369317,10.412950,25.871426,72.166733
28.0409794,1.360371,4.327800,9.481883,10.511259,25.568598,72.550339
28.0434818,1.420247,4.229605,9.551338,10.542046,25.038553,71.438614
28.0459919,1.389111,4.267925,9.419612,10.434266,25.477068,71.971123
28.0485535,1.377136,4.174519,9.489068,10.457797,24.855906,71.742744
28.0510693,1.393901,4.208049,9.508228,10.490808,24.995762,71.672729
28.0535774,1.343606,4.157754,9.441168,10.403261,24.835148,72.091415
28.0561008,1.429827,4.150569,9.383687,10.359788,25.071480,70.991714
28.0586014,1.429827,4.176914,9.441168,10.422412,25.061655,71.103081
28.0611382,1.463357,4.102669,9.477093,10.430177,24.684328,70.369484
28.0636635,1.262175,4.095484,9.433982,10.361761,24.430830,72.871376
28.0661831,1.353186,4.081113,9.388477,10.326185,24.606173,71.655884
28.0686970,1.377136,4.033213,9.448353,10.365070,24.278585,71.147583
28.0712147,1.369951,4.042793,9.453142,10.372215,24.301731,71.280403
28.0737286,1.362766,3.961362,9.510623,10.392376,23.772413,71.016037
28.0762310,1.346001,4.018843,9.374106,10.287696,24.328852,71.483139
28.0787506,1.379531,3.992498,9.517808,10.413059,23.932205,70.938385
28.0812702,1.362766,4.040398,9.505833,10.418387,24.159565,71.361511
28.0837917,1.322051,4.059558,9.551338,10.462117,24.084440,71.961449
28.0863056,1.216670,3.992498,9.568104,10.438819,23.567636,73.051971
28.0888252,1.183140,4.049978,9.558523,10.448326,23.817301,73.715080
28.0913506,1.152004,4.040398,9.560919,10.443328,23.722456,74.086006
28.0938702,1.140029,4.049978,9.704619,10.577411,23.438816,74.278610
28.0963898,1.015488,3.930227,9.666299,10.484047,22.779654,75.512810
28.0989304,0.934058,3.999683,9.692644,10.526978,22.965021,76.855133
28.1014271,0.943638,3.982918,9.656719,10.488389,22.970533,76.671173
28.1039352,0.823887,3.937412,9.548944,10.361676,22.844254,78.181618
28.1064415,0.744851,4.002078,9.546548,10.378246,23.094175,79.456963
28.1089516,0.677791,4.023633,9.477093,10.318154,23.294088,80.438156
28.1114674,0.629890,4.069139,9.280701,10.153131,23.925604,81.200630
28.1139793,0.687371,4.040398,9.074729,9.957309,24.305523,80.345024
28.1164989,0.668211,4.117039,9.060359,9.974298,24.718855,80.781075
28.1190109,0.627495,4.121829,8.837623,9.771735,25.256512,81.343918
28.1215229,0.529299,4.162544,8.650811,9.614753,25.875628,82.753296
28.1240482,0.517324,4.083508,8.511900,9.454899,25.807278,82.779877
28.1265602,0.548459,4.131409,8.291558,9.280047,26.685850,82.437996
28.1290741,0.469424,4.155359,8.286768,9.282127,26.777094,83.554718
28.1315746,0.404758,4.100274,8.217313,9.192405,26.629423,84.362312
28.1340866,0.277822,4.169729,8.052056,9.071904,27.429079,86.188110
28.1365986,0.246687,4.179309,8.049661,9.073286,27.478687,86.621994
28.1391201,0.201182,4.246370,8.049661,9.103251,27.839128,87.287506
28.1416435,0.071851,4.258345,7.996971,9.060365,28.038454,89.033348
28.1441574,0.170046,4.239185,8.114326,9.156522,27.602919,87.702927
28.1467152,-0.021555,4.186494,8.073611,9.094525,27.408871,90.294998
28.1492310,0.007185,4.253555,8.092772,9.142523,27.726408,89.903214
28.1517487,0.074246,4.291875,8.214917,9.268795,27.588284,89.008934
28.1542702,0.088616,4.358936,8.167017,9.257880,28.094845,88.835358
28.1567936,0.102986,4.390071,8.279583,9.372024,27.940332,88.656158
28.1593170,0.040715,4.414021,8.198153,9.311011,28.299768,89.471512
28.1618347,0.079036,4.473897,8.119117,9.270494,28.859968,88.987923
28.1643257,0.165256,4.454737,8.214917,9.346489,28.486345,87.875488
28.1668587,0.110171,4.507427,8.200547,9.358313,28.802597,88.599854
28.1693840,0.110171,4.588858,8.102351,9.312242,29.532610,88.624687
28.1719170,0.191602,4.600833,8.049661,9.273695,29.771782,87.615295
28.1744461,0.050295,4.682263,8.073611,9.333237,30.112869,89.384567
28.1769733,-0.067061,4.675078,8.090376,9.344252,30.024315,90.821808
28.1794949,-0.007185,4.653523,8.164622,9.397679,29.681513,90.088463
28.1820030,-0.019160,4.754114,8.126302,9.414815,30.329031,90.230911
28.1845245,0.019160,4.672683,8.202942,9.440476,29.667564,89.765060
28.1870403,0.043110,4.538562,8.262817,9.427330,28.779999,89.455780
28.1895485,0.069456,4.354146,8.447234,9.503640,27.271910,89.086121
28.1920509,0.256267,4.217629,8.550220,9.537313,26.297985,86.522926
28.1945667,0.443079,4.071533,8.943004,9.836209,24.606058,83.789314
28.1970787,0.493374,3.827241,9.295072,10.064271,22.546106,82.654449
28.1995945,0.617915,3.695515,9.841136,10.530271,20.843342,80.507576
28.2021122,0.771196,3.491939,10.348880,10.949324,19.062727,77.546112
28.2046566,1.037043,3.276387,10.930870,11.458363,17.452787,72.436356
28.2071724,1.214275,3.017725,11.512859,11.963573,15.777208,68.081085
28.2096691,1.326841,2.876419,12.114009,12.521321,14.654160,65.236961
28.2121868,1.559158,2.627337,12.751084,13.111979,13.473953,59.313553
28.2146950,1.736389,2.507586,13.186978,13.535118,13.023223,55.299156
28.2171936,1.844165,2.373464,13.824054,14.147039,12.266653,52.153046
28.2196980,1.978286,2.315984,14.413228,14.731549,11.932493,49.496437
28.2222347,2.117197,2.157913,15.143709,15.442508,11.289397,45.545658
28.2247543,2.002236,2.189048,15.684983,15.963070,10.710317,47.552067
28.2272339,1.875300,2.256109,16.113691,16.378578,10.318506,50.266296
28.2297707,1.784290,2.306404,16.760347,17.012125,9.869701,52.273602
28.2322960,1.640588,2.450105,17.095650,17.348078,9.786089,56.193768
28.2348099,1.604663,2.509981,17.272882,17.527905,9.785647,57.408691
28.2373219,1.456172,2.512376,17.445324,17.685356,9.450577,59.903435
28.2398357,1.410667,2.596201,17.519569,17.766979,9.572921,61.482204
28.2423515,1.331631,2.737507,17.447718,17.711296,9.897079,64.059898
28.2448902,1.322051,2.809358,17.363892,17.639303,10.138049,64.798874
28.2474079,1.288521,2.790198,17.167501,17.440430,10.149645,65.212387
28.2499428,1.298101,2.768643,16.801064,17.077065,10.315093,64.880089
28.2524605,1.207090,2.711162,16.262184,16.530762,10.342274,65.999954
28.2549839,1.231040,2.703977,15.632293,15.912119,10.761100,65.521645
28.2575169,1.302891,2.687212,14.839541,15.137061,11.378594,64.133644
28.2600212,1.367556,2.531536,14.049185,14.340797,11.574250,61.621723
28.2625408,1.295706,2.521956,13.237273,13.537522,12.089676,62.807251
28.2650433,1.204695,2.567461,12.549903,12.866360,12.733893,64.863258
28.2675781,1.013093,2.548301,12.109220,12.415853,12.760175,68.319389
28.2700806,0.847837,2.533931,11.455379,11.762879,13.129698,71.500092
28.2725983,0.735271,2.572251,11.017090,11.337255,13.648926,74.047562
28.2750683,0.692161,2.780618,10.490186,10.874508,15.278049,76.021828
28.2775860,0.620310,2.878814,9.960887,10.387089,16.470043,77.840157
28.2800884,0.550855,2.953059,9.393267,9.861919,17.734446,79.433662
28.2826042,0.447869,3.060835,9.024434,9.539901,18.920868,81.675423
28.2851219,0.318538,3.111130,8.499925,9.057004,20.200190,84.154060
28.2876282,0.268242,3.096760,8.023315,8.604386,21.177132,85.049377
28.2901459,0.213157,3.065625,7.541917,8.143955,22.168913,86.022552
28.2926617,0.191602,3.135081,7.216194,7.870127,23.521633,86.502701
28.2951794,0.222737,3.115921,6.859336,7.537179,24.485418,85.911255
28.2976952,0.203577,3.101550,6.440208,7.151038,25.763258,86.244659
28.3002148,0.251477,3.051255,6.186336,6.902474,26.330679,85.288467
28.3027210,0.217947,3.068020,5.858218,6.616568,27.700905,85.936638
28.3052540,0.129331,3.096760,5.860613,6.629739,27.872698,87.608528
28.3077850,0.102986,3.065625,5.592371,6.378345,28.744291,88.075943
28.3103104,0.002395,3.149451,5.503755,6.341164,29.779779,89.956429
28.3128090,-0.117356,3.053650,5.424719,6.226245,29.393845,92.200874
28.3153610,-0.270637,3.108736,5.343289,6.187747,30.285028,94.975456
28.3178864,-0.335303,3.051255,5.429510,6.237160,29.482042,96.271080
28.3204041,-0.426313,3.106340,5.292994,6.151982,30.641609,97.814445
28.3229198,-0.462239,3.068020,5.372029,6.203637,30.008833,98.567947
28.3254375,-0.579595,3.056045,5.575606,6.384569,29.156290,100.738899
28.3279591,-0.589175,3.113526,5.613926,6.446498,29.442556,100.715424
28.3304768,-0.661025,3.024910,5.712122,6.497335,28.460199,102.326912
28.3329945,-0.498164,3.060835,5.642666,6.438677,28.792410,99.244080
28.3355103,-0.495769,2.960244,5.939649,6.654943,26.808756,99.507416
28.3380280,-0.546064,3.024910,6.054610,6.790182,26.915989,100.232971
28.3405476,-0.531694,2.936294,6.198311,6.879213,25.707495,100.263718
28.3430920,-0.392783,2.890789,6.320457,6.961258,24.776760,97.737625
28.3456039,-0.431104,2.869234,6.634204,7.240927,23.621952,98.544800
28.3481178,-0.428709,2.902764,6.684500,7.300162,23.699713,98.401268
28.3506184,-0.395178,2.833308,6.876101,7.447454,22.589283,97.940155
28.3531342,-0.395178,2.739902,7.206614,7.720008,21.013132,98.207214
28.3556728,-0.349673,2.689607,7.465276,7.942708,19.966814,97.407410
28.3581982,-0.330513,2.656077,7.611372,8.068270,19.374376,97.093224
28.3607178,-0.390388,2.701582,7.779024,8.244038,19.335857,98.222527
28.3632412,-0.292192,2.517166,7.975415,8.368319,17.626881,96.621254
28.3657589,-0.337698,2.565066,8.152647,8.553318,17.606558,97.500008
28.3682785,-0.277822,2.483635,8.327483,8.694401,16.704800,96.382637
28.3707962,-0.287402,2.478845,8.502319,8.860966,16.357100,96.613457
28.3733120,-0.251477,2.399810,8.669971,8.999485,15.552478,95.982216
28.3758297,-0.062271,2.421365,8.840017,9.165849,15.322958,91.473160
28.3783321,-0.170046,2.371069,8.990904,9.299851,14.809888,94.102066
28.3808212,-0.076641,2.366279,9.024434,9.329822,14.700041,91.855087
28.3833351,-0.035925,2.450105,9.117840,9.441361,15.042498,90.840057
28.3858395,-0.014370,2.469265,9.278306,9.601273,14.903111,90.333435
28.3883629,-0.004790,2.493215,9.273516,9.602824,15.048339,90.110077
28.3908844,0.062271,2.464475,9.271121,9.593289,14.890809,88.552605
28.3934097,0.043110,2.610571,9.426797,9.781689,15.481053,89.053917
28.3959084,0.143701,2.596201,9.441168,9.792679,15.397991,86.831879
28.3984261,0.182021,2.598596,9.623189,9.969534,15.146768,85.993202
28.4009399,0.126936,2.586621,9.539363,9.884643,15.188510,87.190514
28.4034653,0.165256,2.689607,9.711804,10.078712,15.507439,86.484024
28.4059792,0.172441,2.699187,9.668694,10.039870,15.628262,86.344543
28.4084911,0.217947,2.732718,9.644744,10.026781,15.867128,85.440048
28.4109936,0.203577,2.680027,9.560919,9.931523,15.701632,85.656113
28.4134808,0.318538,2.802173,9.594449,10.000355,16.380331,83.514732
28.4159794,0.265847,2.744693,9.553733,9.943733,16.099968,84.467667
28.4184895,0.404758,2.646497,9.424402,9.797302,15.858707,81.304497
28.4210129,0.438289,2.730322,9.405242,9.803333,16.384108,80.880325
28.4235268,0.380808,2.751878,9.369317,9.772510,16.515635,82.121376
28.4260540,0.337698,2.768643,9.172925,9.587595,16.912661,83.045853
28.4285698,0.488584,2.814148,9.213640,9.646207,17.223537,80.150658
28.4310932,0.529299,2.802173,9.081915,9.519113,17.432302,79.303490
28.4335747,0.371228,2.845283,9.069940,9.513004,17.555475,82.566528
28.4360886,0.383203,2.828518,9.029224,9.469649,17.543018,82.284637
28.4386082,0.313748,2.869234,8.964559,9.417763,17.847111,83.759560
28.4410648,0.407153,2.881209,8.947793,9.409045,18.014589,81.956596
28.4435825,0.371228,2.859653,9.014853,9.464830,17.738302,82.603470
28.4460888,0.385598,2.811753,8.998089,9.435054,17.505692,82.191284
28.4486046,0.364043,2.866838,9.069940,9.519196,17.672880,82.763077
28.4511375,0.387993,2.883604,9.060359,9.516082,17.803591,82.336792
28.4536572,0.483794,2.869234,9.074729,9.529809,17.778008,80.429131
28.4561863,0.534089,2.852468,9.184900,9.632457,17.534325,79.394867
28.4587212,0.562830,2.806963,9.378897,9.806096,16.974394,78.661865
28.4612331,0.447869,2.909949,9.450747,9.898738,17.303493,81.250298
28.4637508,0.380808,2.950664,9.534574,9.987969,17.329836,82.646149
28.4662552,0.296982,3.036885,9.635164,10.106792,17.572531,84.414703
28.4687481,0.268242,3.012935,9.802815,10.258895,17.148642,84.912361
28.4712677,0.251477,3.017725,9.738150,10.198111,17.273649,85.236359
28.4738216,0.258662,3.010540,9.728570,10.187017,17.254456,85.089272
28.4763489,0.273032,2.969824,9.817185,10.260192,16.898182,84.747253
28.4788666,0.390388,3.015330,9.963282,10.416890,16.970627,82.623077
28.4813843,0.433499,2.919529,9.939331,10.368311,16.539068,81.554291
28.4838905,0.488584,2.874024,10.027947,10.443106,16.209846,80.351952
28.4864120,0.591570,2.948269,10.133328,10.570080,16.528088,78.654266
28.4889278,0.665815,2.967429,10.224339,10.667054,16.564997,77.353729
28.4914436,0.608335,3.020120,10.195599,10.650888,16.813110,78.611450
28.4939651,0.689766,2.979404,10.298584,10.743066,16.539007,76.965027
28.4964733,0.711321,2.866838,10.262659,10.679275,16.056711,76.065163
28.4989700,0.859812,2.936294,10.439891,10.878990,16.334141,73.678802
28.5014973,0.876577,2.900369,10.329720,10.764926,16.347589,73.183632
28.5040302,0.960403,2.969824,10.322535,10.784106,16.823887,72.079460
28.5065193,0.986748,2.857258,10.403965,10.834208,16.201084,70.947754
28.5090599,1.037043,2.965034,10.449471,10.911386,16.731037,70.722328
28.5115795,1.060994,2.850073,10.461446,10.894516,16.209223,69.581268
28.5140877,0.993933,2.895579,10.339300,10.783014,16.493769,71.054756
28.5166016,1.003513,2.830913,10.406361,10.831134,16.099365,70.481400
28.5191193,1.001118,2.852468,10.351274,10.783677,16.280224,70.660683
28.5216427,1.084944,2.859653,10.461446,10.899384,16.297003,69.223404
28.5241661,0.948428,2.727927,10.432706,10.825085,15.473746,70.828796
28.5266781,1.056204,2.852468,10.358459,10.795825,16.364738,69.681564
28.5291729,1.084944,2.785408,10.315350,10.739741,16.160875,68.718597
28.5316906,1.015488,2.799778,10.296189,10.718278,16.132902,70.064133
28.5342083,1.013093,2.816543,10.255474,10.683352,16.270622,70.216652
28.5367393,0.934058,2.732718,10.253079,10.652035,15.730706,71.129295
28.5392151,0.934058,2.802173,10.130933,10.552746,16.254452,71.565048
28.5417461,0.919688,2.727927,10.219549,10.617278,15.732205,71.369095
28.5442619,0.943638,2.744693,10.030342,10.441817,16.138309,71.026794
28.5468235,0.938848,2.771038,9.987232,10.406963,16.327959,71.283249
28.5493374,0.993933,2.744693,10.025552,10.441883,16.233843,70.093201
28.5518570,0.910107,2.742297,10.044712,10.452021,16.047955,71.640144
28.5543823,1.039438,2.751878,9.968072,10.393061,16.441664,69.307457
28.5568981,1.070574,2.864444,9.905801,10.367066,17.155718,69.506981
28.5594025,1.065784,2.821333,9.917776,10.366199,16.914152,69.305496
28.5619068,1.017883,2.802173,9.908196,10.347010,16.746225,70.036552
28.5644093,1.132844,2.799778,9.826766,10.280438,17.084929,67.970795
28.5669308,1.049019,2.809358,9.853110,10.299356,16.927786,69.524292
28.5694523,1.029858,2.806963,9.862691,10.305937,16.864958,69.852203
28.5719547,0.979563,2.818938,9.762100,10.208063,16.998451,70.837982
28.5744781,0.958008,2.876419,9.697434,10.160305,17.361084,71.579361
28.5769806,1.034649,2.794988,9.726174,10.172557,17.036377,69.686455
28.5795097,0.852627,2.761458,9.678274,10.100574,16.626480,72.841415
28.5820255,0.866997,2.818938,9.642349,10.083302,17.007011,72.904114
28.5845375,0.783171,2.900369,9.618399,10.076661,17.345879,74.889099
28.5870571,0.902922,2.883604,9.620794,10.084152,17.436258,72.613464
28.5895710,0.850232,2.905159,9.589659,10.056063,17.518539,73.687210
28.5920773,0.869392,3.022515,9.465117,9.973961,18.380600,73.952721
28.5945854,0.799937,2.981799,9.453142,9.944492,18.086164,74.982689
28.5970860,0.704136,3.046465,9.347761,9.856845,18.494831,76.985649
28.5995998,0.706531,2.967429,9.216036,9.707736,18.313833,76.607498
28.6021194,0.764011,2.962639,9.323812,9.812971,18.167007,75.539513
28.6045837,0.740061,3.039280,9.187295,9.705220,18.802650,76.314865
28.6070995,0.764011,2.859653,9.122630,9.590814,17.976320,75.041710
28.6096230,0.711321,3.020120,9.053174,9.570113,18.917919,76.746819
28.6121426,0.902922,2.993775,9.050779,9.575727,19.059622,73.216690
28.6146679,0.754431,3.015330,9.017249,9.537932,19.019243,75.953049
28.6171970,0.835862,2.972219,9.036409,9.549316,18.864019,74.292702
28.6197128,0.716111,3.024910,8.962164,9.485951,19.129066,76.681122
28.6222286,0.708926,3.079995,8.971744,9.512156,19.406130,77.037926
28.6247540,0.756826,3.101550,9.019644,9.567986,19.491701,76.286926
28.6272717,0.701741,3.087180,9.041199,9.579478,19.298590,77.193817
28.6297894,0.558040,3.065625,9.153765,9.669585,18.798910,79.683334
28.6323166,0.625100,3.144661,9.187295,9.730675,19.237995,78.757217
28.6348457,0.536484,3.202141,9.283096,9.834501,19.277342,80.489037
28.6373959,0.572410,3.147056,9.330997,9.864031,18.921837,79.691315
28.6399097,0.570015,3.103945,9.273516,9.795790,18.793854,79.594032
28.6424370,0.591570,3.101550,9.544153,10.052881,18.305593,79.201469
28.6450119,0.622705,3.156636,9.551338,10.078699,18.616646,78.840622
28.6475258,0.627495,3.206931,9.596844,10.137927,18.803816,78.928902
28.6500397,0.632285,3.199746,9.639954,10.176781,18.692930,78.822083
28.6525497,0.555645,3.216511,9.659114,10.195743,18.671906,80.199020
